ParameterValue,Gene0_avg,Gene0_std,Gene1_avg,Gene1_std,Gene2_avg,Gene2_std,Gene3_avg,Gene3_std,Gene4_avg,Gene4_std
0.02,4.888108234187808,6.4878679286700685,5.320668819356369,4.302539848110076,5.586951995104365,4.883010938087001,7.018224832243444,4.476351679213222,5.375220745832835,4.62801192408796
0.02,5.08469745805847,4.233204740247467,6.0287259008857585,3.9418557371434044,6.261732012320403,6.723670073215073,4.115095709322192,3.7131304298809114,4.988321229306285,7.128199249985935
0.02,4.1082378589617266,4.192838723740866,3.5848087928204793,4.327399710135826,4.58675619913154,3.658500294047512,4.797298721703022,4.951182960180023,5.520439356260434,3.4005710014870187
0.02,4.290239120298518,4.149865679478872,4.6323276951627514,4.267939412015849,4.5623712943824835,3.9748117100082494,8.860098516629614,4.358265247988871,6.461880879958798,5.596617061914624
0.02,6.878146269674316,4.99138629133498,3.7561328480755742,4.753959368959104,5.1769783134179965,4.047130959586538,4.644073214128184,6.397700826630771,3.9738972801426327,5.367197594258492
0.02,5.4391025184962825,4.710617292972808,6.345791401519941,6.02523431013778,4.865958947066268,5.537477144763831,3.118168416863762,5.05297748809819,5.598751766973253,4.963282075357122
0.02,4.65413207660709,5.750333757707604,3.1190401390786184,5.946312031775395,5.140496836666239,5.573799300227273,7.5100904786951626,4.117454380730421,6.333717308344592,6.308133227166465
0.02,3.0174572494316254,3.6201444701101293,3.7433234805503335,6.069860043199195,5.452998099961307,4.454118502864979,4.6101893514337355,6.683147375692366,6.272530820507281,3.440448595779146
0.02,4.506727815576008,3.701963324585797,4.50392170107078,4.44538137111591,6.779711894979712,5.7491337415385075,5.150976807141819,4.395456357865446,4.882612150537012,4.560822394345477
0.02,5.722265543714406,3.9567631984920215,6.706631681052286,4.970357533354387,5.148954418122543,4.321990136192652,5.455693134513862,5.014585413427884,6.163195291490955,5.078445434804563
0.02,5.077256032590184,5.174220866138618,4.194626063362023,4.454358940464206,3.1462487958822454,4.946894786100424,3.8221066042940044,5.241954771841791,5.514456251186638,4.244358146889214
